id,source,text_nodiac,text_diac,n_words,n_diac_restored
89973,unknown_local_sample,"8 din 10 companii au dificultati sa gaseasca candidati valorosi atunci cand recruteaza astazi, 12:06 Autori: Dorin Oancea , Mediafax 86% dintre angajatorii romani, majoritatea afaceri mici si mijlocii, se confrunta cu o lipsa acuta de candidati valorosi atunci cand recruteaza, din cauza competitivitatii ridicate din piata muncii dar si pentru ca lipsesc brandurile puternice de angajator, arata un studiu eJobs.","8 din 10 companii au dificultăți să găsească candidați valoroși atunci când recrutează astăzi, 12:06 Autori: Dorin Oancea , Mediafax 86% dintre angajatorii români, majoritatea afaceri mici și mijlocii, se confruntă cu o lipsă acută de candidați valoroși atunci când recrutează, din cauza competitivității ridicate din piața muncii dar și pentru că lipsesc brandurile puternice de angajator, arată un studiu eJobs.",61,25
203497,unknown_local_sample,"Cunoasterea unor limbi straine a devenit un criteriu eliminatoriu pentru multe roluri deschise"", a declarat pentru ZF Transilvania Shibu Nambiar, COO (Chief Operating Officer) al Genpact Europe, Latin America & Africa.","Cunoașterea unor limbi străine a devenit un criteriu eliminatoriu pentru multe roluri deschise"", a declarat pentru ZF Transilvania Shibu Nambiar, COO (Chief Operating Officer) al Genpact Europe, Latin America & Africa.",31,2
80131,unknown_local_sample,Contextul in care Trump isi linisteste aliatii NATO este unul complex.,Contextul în care Trump își liniștește aliații NATO este unul complex.,11,6
83685,unknown_local_sample,Citeste mai mult pe ONE!.,Citește mai mult pe ONE!.,5,1
31762,unknown_local_sample,In 2001 se admite ca si Grecia sa adopte euro.,În 2001 se admite ca și Grecia să adopte euro.,10,3
287612,unknown_local_sample,"Fetele se dadeau pe mina unei jupinese, de le invata... impletituri de bibiluri.","Fetele se dădeau pe mîna unei jupînese, de le învăța... împletituri de bibiluri.",13,7
319376,unknown_local_sample,"Unele... fiind mai dracoase, cum au dat cu ochii de mine, le-a si bufnit risul.","Unele... fiind mai drăcoase, cum au dat cu ochii de mine, le-a și bufnit rîsul.",15,3
82211,unknown_local_sample,"Inventia care va revolutiona transportul urban astazi, 17:22 Autor: Mediafax Testarea Volocopterului (un taxi-drona zburator) a fost un succes, anunta guvernul din Dubai.","Invenția care va revoluționa transportul urban astăzi, 17:22 Autor: Mediafax Testarea Volocopterului (un taxi-dronă zburător) a fost un succes, anunță guvernul din Dubai.",23,7
76702,unknown_local_sample,"Liviu Papadima este profesor de lite­ra­tura romana la Facultatea de Litere, pro­rec­tor la Universitatea din Bucuresti; coautor al manualelor de limba si literatura roma­na pentru liceu, aparute la Humanitas Edu­ca­tional.","Liviu Papadima este profesor de lite­ra­tură română la Facultatea de Litere, pro­rec­tor la Universitatea din București; coautor al manualelor de limba și literatura româ­nă pentru liceu, apărute la Humanitas Edu­ca­țional.",30,9
53405,unknown_local_sample,Voi impune un nou stil in tara noastra.“ Foto: Hepta Citeste si: Uniunea Europeana l-a felicitat pe Sebastian Kurz pentru victoria din alegerile parlamentare si si-au manifestat retinerea fata de posibilitatea ca formatiunea de extrema-dreapta sa intre la guvernare.,Voi impune un nou stil în țara noastră.“ Foto: Hepta Citeste si: Uniunea Europeană l-a felicitat pe Sebastian Kurz pentru victoria din alegerile parlamentare și și-au manifestat reținerea față de posibilitatea ca formațiunea de extremă-dreapta să intre la guvernare.,39,12
381338,unknown_local_sample,"S-acum, fatul meu, Mergi pe placul tau, Nu cum te min eu.","Ș-acum, fătul meu, Mergi pe placul tău, Nu cum te mîn eu.",12,4
243692,unknown_local_sample,"Tata-sau, cu nadejdea ca Teseu il va scapa de un haraci rusinos ca acesta... il lasa sa se duca.","Tată-său, cu nădejdea că Teseu îl va scăpa de un haraci rușinos ca acesta... îl lăsa să se ducă.",19,11
198245,unknown_local_sample,"Aceasta este parerea mea, sustinuta de nenumarate cazuri de coruptie internationala, la cel mai inalt nivel, unde s-au furat multe miliarde de dolari sau euro.","Aceasta este parerea mea, sustinuta de nenumarate cazuri de coruptie internationala, la cel mai inalt nivel, unde s-au furat multe miliarde de dolari sau euro.",25,0
189726,unknown_local_sample,"""Categoric ca poate sa existe aceasta posibilitate.","""Categoric că poate să existe această posibilitate.",7,3
144794,unknown_local_sample,"Insa vestea buna este ca Galaxy S9 readuce conectorul pentru casti de tip jack 3.5 mm, acesta putand fi gasit la partea de jos.","Însă vestea bună este că Galaxy S9 readuce conectorul pentru căști de tip jack 3.5 mm, acesta putând fi găsit la partea de jos.",24,8
204840,unknown_local_sample,"Pentru a putea avea acces la informatii trebuie sa va abonati la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Banci, Retail, Agricultura, Energie si altele) - vezi prezentarea video a ZFCorporate .","Pentru a putea avea acces la informatii trebuie să vă abonați la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Bănci, Retail, Agricultură, Energie și altele) - vezi prezentarea video a ZFCorporate .",41,6
5816,unknown_local_sample,Sanctiunile au atins si filial NNK-Primornefteprodukt a IPC.,Sancțiunile au atins și filial NNK-Primornefteprodukt a IPC.,8,2
5059,unknown_local_sample,"Incidentul a avut loc sambata, in localitatea ieseana Curaturi, din comuna Ciurea.","Incidentul a avut loc sâmbătă, în localitatea ieșeană Curături, din comuna Ciurea.",12,7
345962,unknown_local_sample,Locurile sint sadite cu vii si mai sus coasta e acoperita cu tirsi.,Locurile sînt sădite cu vii și mai sus coasta e acoperită cu tîrși.,13,6
205866,unknown_local_sample,"Inca mai simt dureri, dar voi intra pe teren"", a mai spus Simona..","Încă mai simt dureri, dar voi intra pe teren"", a mai spus Simona..",13,2
171767,unknown_local_sample,"(...) Prin proiectele noastre actuale de dezvoltare, si anume: AFI Tech Park, mall-ul si birourile AFI Brasov si AFI City, primul nostru proiect rezidential pe care il vom demara in curand in Bucurestii Noi, AFI Europe isi continua expansiunea in Romania”, spune David Hay, CEO AFI Europe Romania.","(...) Prin proiectele noastre actuale de dezvoltare, și anume: AFI Tech Park, mall-ul și birourile AFI Brașov și AFI City, primul nostru proiect rezidențial pe care îl vom demara în curând în Bucureștii Noi, AFI Europe își continuă expansiunea în România”, spune David Hay, CEO AFI Europe Romania.",48,15
128440,unknown_local_sample,"Pompierii au evacuat incinta discotecii, iar 22 de persoane au fost transportate la spital.","Pompierii au evacuat incinta discotecii, iar 22 de persoane au fost transportate la spital.",14,0
47682,unknown_local_sample,"Cati bani vor avea romanii la pensie: Randamentul record pe care l-a avut pilonul II de pensii in primii 10 ani de la infiintare astazi, 14:23 Autori: Dan Straut , Mediafax Sistemul de pensii administrate privat - Pilon II - a acumulat, in perioada 2007-2017, fonduri totale de 38 de miliarde de lei in conturile celor 7 milioane de participanti, obtinand un randament mediu anual de 9,1%, arata statisticile prezentate marti, cu ocazia implinirii a 10 ani de existenta.","Câți bani vor avea românii la pensie: Randamentul record pe care l-a avut pilonul II de pensii în primii 10 ani de la înființare astăzi, 14:23 Autori: Dan Straut , Mediafax Sistemul de pensii administrate privat - Pilon II - a acumulat, în perioada 2007-2017, fonduri totale de 38 de miliarde de lei în conturile celor 7 milioane de participanți, obținând un randament mediu anual de 9,1%, arată statisticile prezentate marți, cu ocazia împlinirii a 10 ani de existență.",79,17
47801,unknown_local_sample,"Cred ca este timpul sa ne intoarcem spre aceasta activitate si absolut toate institutiile din Romania ar trebui sa se deschida si sa existe o Directie de indrumare, nu de consultanta, pentru ca legea interzice consultanta"", a declarat Mihai Busuioc.","Cred că este timpul să ne întoarcem spre această activitate și absolut toate instituțiile din România ar trebui să se deschidă și să existe o Direcție de îndrumare, nu de consultanță, pentru că legea interzice consultanța"", a declarat Mihai Busuioc.",40,17
295199,unknown_local_sample,Cu ce calatoresti maine?,Cu ce călătorești mâine?,4,4
317386,unknown_local_sample,Vei avea oare vreme si rabdare sa citesti pina la sfirsit poliloghia mea?,Vei avea oare vreme și răbdare să citești pînă la sfîrșit poliloghia mea?,13,8
142330,unknown_local_sample,"(2): „In situatia in care timpul de dezbatere aprobat s-a epuizat, dezbaterea se incheie si presedintele de sedinta supune votului amendamentele cuprinse in raportul comisiei, in urmatoarea ordine: in primul rand, se supun votului amendamentele prin care se propune eliminarea unor texte, apoi amendamentele adoptate de comisie.","(2): „În situația în care timpul de dezbatere aprobat s-a epuizat, dezbaterea se încheie și președintele de ședință supune votului amendamentele cuprinse în raportul comisiei, în următoarea ordine: în primul rând, se supun votului amendamentele prin care se propune eliminarea unor texte, apoi amendamentele adoptate de comisie.",47,14
207791,unknown_local_sample,"Chirica, mesaj dur pentru ministrul de Finante: Cate lumanari pot cumpara de 12 milioane de euro? astazi, 14:34 Autori: Ciprian Nedelcu , Mediafax Primarul Iasului, Mihai Chirica, a declarat, joi, intr-o conferinta de presa, ca revolutia fiscala a provocat o pierdere de 12 milioane de euro municipiului pe care il conduce si se intreaba cate lumanari ar putea cumpara de acesti bani, pentru a le aprinde pentru ministrul de Finante.","Chirica, mesaj dur pentru ministrul de Finanțe: Câte lumânări pot cumpăra de 12 milioane de euro? astăzi, 14:34 Autori: Ciprian Nedelcu , Mediafax Primarul Iașului, Mihai Chirica, a declarat, joi, într-o conferință de presă, că revoluția fiscală a provocat o pierdere de 12 milioane de euro municipiului pe care îl conduce și se întreabă câte lumânări ar putea cumpăra de acești bani, pentru a le aprinde pentru ministrul de Finanțe.",70,24
327240,unknown_local_sample,"Ne-am iubit cu multa frica, S-ai nosti n-au stiut nimica.","Ne-am iubit cu multă frică, Ș-ai noști n-au știut nimică.",10,6
50156,unknown_local_sample,Nivelul datoriilor publice a crescut puternic in multe tari in ultimii ani.,Nivelul datoriilor publice a crescut puternic în multe țări în ultimii ani.,12,4
55375,unknown_local_sample,"Adica sunt milioane de dosare care trebuiesc analizate pentru a evalua impactul acestei legi”, a sustinut el.","Adică sunt milioane de dosare care trebuiesc analizate pentru a evalua impactul acestei legi”, a susținut el.",17,2
114793,unknown_local_sample,Iesirea in strada este solutia cea mai buna pentru a opri aceste modificari propuse de un guvern iresponsabil si incapabil.,Ieșirea în stradă este soluția cea mai bună pentru a opri aceste modificări propuse de un guvern iresponsabil și incapabil.,20,7
176436,unknown_local_sample,"Terenul a fost cumparat de la familia lui Vasile Turcu astazi, 14:37 Autor: Cristina Rosca Grupul Alpha Property Development va contrui pentru retailerul german Kaufland un hipermarket pe Soseaua Alexandriei, nr 152, conform datelor publice.","Terenul a fost cumpărat de la familia lui Vasile Turcu astăzi, 14:37 Autor: Cristina Rosca Grupul Alpha Property Development va contrui pentru retailerul german Kaufland un hipermarket pe Șoseaua Alexandriei, nr 152, conform datelor publice.",35,3
335838,unknown_local_sample,Experienta tragica a trecutelor razboaie a maturizat masele populare de pretutindeni.,Experiența tragică a trecutelor războaie a maturizat masele populare de pretutindeni.,11,3
7424,unknown_local_sample,Globalworth detine jumatate din proiectul de birouri dezvoltat oficial de compania Elgan Offices insa de constructie si dezvoltare se ocupa Globalworth.,Globalworth deține jumătate din proiectul de birouri dezvoltat oficial de compania Elgan Offices însă de construcție și dezvoltare se ocupă Globalworth.,21,7
196959,unknown_local_sample,"Tranzactie la nivel mondial: japonezii de la Fujifilm cumpara Xerox Corp cu 6,1 mld.","Tranzacție la nivel mondial: japonezii de la Fujifilm cumpără Xerox Corp cu 6,1 mld.",14,3
324205,unknown_local_sample,"Brazi si paltinasi I-am avut nuntasi, Preoti, muntii mari, Paseri, lautari, Paserele mii, Si stele faclii.","Brazi și păltinași I-am avut nuntași, Preoți, munții mari, Paseri, lăutari, Păserele mii, Și stele făclii.",16,10
130192,unknown_local_sample,"Au plecat, iar dupa 10 - 15 minute, s-au intors si, fara aviz, au inceput sa traga in nava.","Au plecat, iar după 10 - 15 minute, s-au întors și, fără aviz, au început să tragă în navă.",19,10
15779,unknown_local_sample,Companiile germane axate pe domenii inovatoare (startup) nu au putut imita succesul firmelor americane din cauza lipsei de finantare si a reticentei culturale fata de riscuri.,Companiile germane axate pe domenii inovatoare (startup) nu au putut imita succesul firmelor americane din cauza lipsei de finanțare și a reticenței culturale față de riscuri.,26,5
150811,unknown_local_sample,Mai bine am putea sa punem intrebarea ce alte servicii nu am putea sa adaugam in viitor 29 nov 2016 Autor: Adrian Seceleanu Ce a mai declarat Valentin Popoviciu la ZF Digital ’16: Proiectul RO-NET actual oferea doar acces la magistrala pana intr-o anumita zona.,Mai bine am putea să punem întrebarea ce alte servicii nu am putea să adăugăm în viitor 29 nov 2016 Autor: Adrian Seceleanu Ce a mai declarat Valentin Popoviciu la ZF Digital ’16: Proiectul RO-NET actual oferea doar acces la magistrală până într-o anumită zonă.,45,12
