id,source,input,target,input_clean,target_clean,stripped_target,exact_after_cleaning,whitespace_difference,audit_reason,is_valid_pair,input_before_n_chars,input_before_n_nfd_codepoints,input_before_n_combining_in_raw,input_before_n_legacy_cedilla,input_before_n_nbsp,input_before_n_unusual_punct,input_before_is_nfc,input_before_is_nfd,target_before_n_chars,target_before_n_nfd_codepoints,target_before_n_combining_in_raw,target_before_n_legacy_cedilla,target_before_n_nbsp,target_before_n_unusual_punct,target_before_is_nfc,target_before_is_nfd,input_after_n_chars,input_after_n_nfd_codepoints,input_after_n_combining_in_raw,input_after_n_legacy_cedilla,input_after_n_nbsp,input_after_n_unusual_punct,input_after_is_nfc,input_after_is_nfd,target_after_n_chars,target_after_n_nfd_codepoints,target_after_n_combining_in_raw,target_after_n_legacy_cedilla,target_after_n_nbsp,target_after_n_unusual_punct,target_after_is_nfc,target_after_is_nfd
146963,unknown_local_sample,"Achizitia activelor SAB Miller s-a ridicat la 700 milioane dolari, aceata fiind cea mai mare tranzactie care a avut loc in Romania anul trecut, urmata de achizitia KMG International, in valoare de 680 milioane dolari si de  achizitia lantului de magazine Profi (564 milioane dolari).","Achiziția activelor SAB Miller s-a ridicat la 700 milioane dolari, aceata fiind cea mai mare tranzacție care a avut loc în România anul trecut, urmată de achiziția KMG International, în valoare de 680 milioane dolari și de  achiziția lanțului de magazine Profi (564 milioane dolari).","Achizitia activelor SAB Miller s-a ridicat la 700 milioane dolari, aceata fiind cea mai mare tranzactie care a avut loc in Romania anul trecut, urmata de achizitia KMG International, in valoare de 680 milioane dolari si de achizitia lantului de magazine Profi (564 milioane dolari).","Achiziția activelor SAB Miller s-a ridicat la 700 milioane dolari, aceata fiind cea mai mare tranzacție care a avut loc în România anul trecut, urmată de achiziția KMG International, în valoare de 680 milioane dolari și de achiziția lanțului de magazine Profi (564 milioane dolari).","Achizitia activelor SAB Miller s-a ridicat la 700 milioane dolari, aceata fiind cea mai mare tranzactie care a avut loc in Romania anul trecut, urmata de achizitia KMG International, in valoare de 680 milioane dolari si de achizitia lantului de magazine Profi (564 milioane dolari).",True,True,whitespace,False,283,0,0,0,0,0,True,True,283,10,0,0,1,0,True,False,282,0,0,0,0,0,True,True,282,10,0,0,0,0,True,False
93845,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
1850,unknown_local_sample,"(M. C. ) ●  Cum bine stim, strigoii, nalucile, fantomele (si alte asemenea aratari) lucreaza de zor, nu prea au timpi morti.","(M. C. ) ●  Cum bine știm, strigoii, nălucile, fantomele (și alte asemenea arătări) lucrează de zor, nu prea au timpi morți.","(M. C. ) ● Cum bine stim, strigoii, nalucile, fantomele (si alte asemenea aratari) lucreaza de zor, nu prea au timpi morti.","(M. C. ) ● Cum bine știm, strigoii, nălucile, fantomele (și alte asemenea arătări) lucrează de zor, nu prea au timpi morți.","(M. C. ) ● Cum bine stim, strigoii, nalucile, fantomele (si alte asemenea aratari) lucreaza de zor, nu prea au timpi morti.",True,True,whitespace,False,124,0,0,0,0,0,True,True,124,7,0,0,1,0,True,False,123,0,0,0,0,0,True,True,123,7,0,0,0,0,True,False
123972,unknown_local_sample,"Noua includere ar putea aduce in China intre 350-400 miliarde de dolari pe termen lung, conform unor analisti.  Piata chineza este a doua cea mai valoroasa dupa cea din Statele Unite ale Americii.","Noua includere ar putea aduce în China între 350-400 miliarde de dolari pe termen lung, conform unor analiști.  Piața chineză este a doua cea mai valoroasă după cea din Statele Unite ale Americii.","Noua includere ar putea aduce in China intre 350-400 miliarde de dolari pe termen lung, conform unor analisti. Piata chineza este a doua cea mai valoroasa dupa cea din Statele Unite ale Americii.","Noua includere ar putea aduce în China între 350-400 miliarde de dolari pe termen lung, conform unor analiști. Piața chineză este a doua cea mai valoroasă după cea din Statele Unite ale Americii.","Noua includere ar putea aduce in China intre 350-400 miliarde de dolari pe termen lung, conform unor analisti. Piata chineza este a doua cea mai valoroasa dupa cea din Statele Unite ale Americii.",True,True,whitespace,False,196,0,0,0,0,0,True,True,196,7,0,0,1,0,True,False,195,0,0,0,0,0,True,True,195,7,0,0,0,0,True,False
103728,unknown_local_sample,"UPDATE 18,30  Raluca Vasiloae, purtator de cuvant al ISU Prahova, a declarat ca in acest moment pompierii intervin pentru a raci baza vagonului incarcat cu azotat de amoniu.","UPDATE 18,30  Raluca Vasiloae, purtător de cuvânt al ISU Prahova, a declarat că în acest moment pompierii intervin pentru a răci baza vagonului încărcat cu azotat de amoniu.","UPDATE 18,30 Raluca Vasiloae, purtator de cuvant al ISU Prahova, a declarat ca in acest moment pompierii intervin pentru a raci baza vagonului incarcat cu azotat de amoniu.","UPDATE 18,30 Raluca Vasiloae, purtător de cuvânt al ISU Prahova, a declarat că în acest moment pompierii intervin pentru a răci baza vagonului încărcat cu azotat de amoniu.","UPDATE 18,30 Raluca Vasiloae, purtator de cuvant al ISU Prahova, a declarat ca in acest moment pompierii intervin pentru a raci baza vagonului incarcat cu azotat de amoniu.",True,True,whitespace,False,173,0,0,0,0,0,True,True,173,7,0,0,1,0,True,False,172,0,0,0,0,0,True,True,172,7,0,0,0,0,True,False
7100,unknown_local_sample,"UPDATE 19.30: Deputatul PNL Florin Roman a anuntat ca va suspenda greva foamei, in urma unei discutii avute cu presedintele PNL, Ludovic Orban, si cu presedintele Camerei, Liviu Dragnea, Roman invocand faptul ca PSD a reactionat la chestiunile invocate ca sursa a protestului, potrivit Mediafax .","UPDATE 19.30: Deputatul PNL Florin Roman a anunțat că va suspenda greva foamei, în urma unei discuții avute cu președintele PNL, Ludovic Orban, și cu președintele Camerei, Liviu Dragnea, Roman invocând faptul că PSD a reacționat la chestiunile invocate ca sursă a protestului, potrivit Mediafax .","UPDATE 19.30: Deputatul PNL Florin Roman a anuntat ca va suspenda greva foamei, in urma unei discutii avute cu presedintele PNL, Ludovic Orban, si cu presedintele Camerei, Liviu Dragnea, Roman invocand faptul ca PSD a reactionat la chestiunile invocate ca sursa a protestului, potrivit Mediafax .","UPDATE 19.30: Deputatul PNL Florin Roman a anunțat că va suspenda greva foamei, în urma unei discuții avute cu președintele PNL, Ludovic Orban, și cu președintele Camerei, Liviu Dragnea, Roman invocând faptul că PSD a reacționat la chestiunile invocate ca sursă a protestului, potrivit Mediafax .","UPDATE 19.30: Deputatul PNL Florin Roman a anuntat ca va suspenda greva foamei, in urma unei discutii avute cu presedintele PNL, Ludovic Orban, si cu presedintele Camerei, Liviu Dragnea, Roman invocand faptul ca PSD a reactionat la chestiunile invocate ca sursa a protestului, potrivit Mediafax .",True,True,whitespace,False,296,0,0,0,0,0,True,True,296,11,0,0,2,0,True,False,296,0,0,0,0,0,True,True,296,11,0,0,0,0,True,False
162033,unknown_local_sample,"3. Dezvolta-ti resursele strategice: agricultura, IT etc.  Industria alimentara este unul dintre domeniile cu oportunitati clare de investitii in urmatoarea perioada, iar cei care vor sa exporte produse alimentare pot beneficia de un potential urias de forta de munca (2 milioane de oameni sunt ocupati in agricultura).","3. Dezvoltă-ți resursele strategice: agricultura, IT etc.  Industria alimentară este unul dintre domeniile cu oportunități clare de investiții în următoarea perioadă, iar cei care vor să exporte produse alimentare pot beneficia de un potențial uriaș de forță de muncă (2 milioane de oameni sunt ocupați în agricultură).","3. Dezvolta-ti resursele strategice: agricultura, IT etc. Industria alimentara este unul dintre domeniile cu oportunitati clare de investitii in urmatoarea perioada, iar cei care vor sa exporte produse alimentare pot beneficia de un potential urias de forta de munca (2 milioane de oameni sunt ocupati in agricultura).","3. Dezvoltă-ți resursele strategice: agricultura, IT etc. Industria alimentară este unul dintre domeniile cu oportunități clare de investiții în următoarea perioadă, iar cei care vor să exporte produse alimentare pot beneficia de un potențial uriaș de forță de muncă (2 milioane de oameni sunt ocupați în agricultură).","3. Dezvolta-ti resursele strategice: agricultura, IT etc. Industria alimentara este unul dintre domeniile cu oportunitati clare de investitii in urmatoarea perioada, iar cei care vor sa exporte produse alimentare pot beneficia de un potential urias de forta de munca (2 milioane de oameni sunt ocupati in agricultura).",True,True,whitespace,False,319,0,0,0,0,0,True,True,319,18,0,0,1,0,True,False,318,0,0,0,0,0,True,True,318,18,0,0,0,0,True,False
171482,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
109721,unknown_local_sample,Este constituit Consiliul National Transdanubian de la Gyor.,Este constituit Consiliul Național Transdanubian de la Győr.,Este constituit Consiliul National Transdanubian de la Gyor.,Este constituit Consiliul Național Transdanubian de la Győr.,Este constituit Consiliul National Transdanubian de la Győr.,False,False,spelling,False,60,0,0,0,0,0,True,True,60,2,0,0,0,0,True,False,60,0,0,0,0,0,True,True,60,2,0,0,0,0,True,False
181022,unknown_local_sample,lei. Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,lei. Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,lei. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,lei. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,lei. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,109,0,0,0,0,0,True,True,109,0,0,0,1,0,True,True,107,0,0,0,0,0,True,True,107,0,0,0,0,0,True,True
177431,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
104823,unknown_local_sample,"In acelasi timp, exista companii ale caror « reguli nescrise » sunt gresite, sunt organizatii netransparente, isi propun obiective nerealiste si prea agresive, nu demonstreaza integritate in actiunile si comportamentul acestora.   In contextul noii legislatii privind auditul si al asteptarilor crescute privind actorii care asigura guvernanta corporativa a unei companii, ma astept ca atat comitetele de audit, cat si auditorii sa acorde atentia cuvenita  culturii organizationale.","În același timp, există companii ale căror « reguli nescrise » sunt greșite, sunt organizații netransparente, își propun obiective nerealiste și prea agresive, nu demonstrează integritate în acțiunile și comportamentul acestora.   În contextul noii legislații privind auditul și al așteptărilor crescute privind actorii care asigură guvernanța corporativă a unei companii, mă aștept ca atât comitetele de audit, cât și auditorii să acorde atenția cuvenită  culturii organizaționale.","In acelasi timp, exista companii ale caror « reguli nescrise » sunt gresite, sunt organizatii netransparente, isi propun obiective nerealiste si prea agresive, nu demonstreaza integritate in actiunile si comportamentul acestora. In contextul noii legislatii privind auditul si al asteptarilor crescute privind actorii care asigura guvernanta corporativa a unei companii, ma astept ca atat comitetele de audit, cat si auditorii sa acorde atentia cuvenita culturii organizationale.","În același timp, există companii ale căror « reguli nescrise » sunt greșite, sunt organizații netransparente, își propun obiective nerealiste și prea agresive, nu demonstrează integritate în acțiunile și comportamentul acestora. În contextul noii legislații privind auditul și al așteptărilor crescute privind actorii care asigură guvernanța corporativă a unei companii, mă aștept ca atât comitetele de audit, cât și auditorii să acorde atenția cuvenită culturii organizaționale.","In acelasi timp, exista companii ale caror « reguli nescrise » sunt gresite, sunt organizatii netransparente, isi propun obiective nerealiste si prea agresive, nu demonstreaza integritate in actiunile si comportamentul acestora. In contextul noii legislatii privind auditul si al asteptarilor crescute privind actorii care asigura guvernanta corporativa a unei companii, ma astept ca atat comitetele de audit, cat si auditorii sa acorde atentia cuvenita culturii organizationale.",True,True,whitespace,False,482,0,0,0,0,0,True,True,482,30,0,0,3,0,True,False,479,0,0,0,0,0,True,True,479,30,0,0,0,0,True,False
191176,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
